song_popularity,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence
63,216346,0.174,0.7469320999580622,0.912,0.000243,9,0.298,-3.673,1,0.0302,125.94,4,0.982
50,227299,0.504,0.9059418909717672,0.575,1.18e-05,6,0.104,-9.11,0,0.138,172.012,4,0.924
60,220080,0.2239999999999999,0.5800100004164356,0.5760000000000001,0.0,1,0.445,-5.936,0,0.0449,107.989,4,0.311
52,213174,0.286,0.8427228145203517,0.825,0.0,0,0.314,-4.328,1,0.0603,101.657,4,0.897
73,277173,0.0488,0.3588320695035853,0.455,0.0134,7,0.25,-10.319,1,0.0457,92.02,4,0.134
72,207266,0.0916,0.2185635828915745,0.912,0.00211,7,0.0562,-7.275,0,0.0393,117.399,4,0.843
56,199000,0.272,0.7394797645179431,0.602,0.0,7,0.079,-5.934,0,0.0275,110.045,4,0.433
67,223533,0.1689999999999999,0.7490000000000001,0.461,0.0,9,0.0681,-13.652,1,0.0362,98.783,4,0.5660000000000001
58,165228,0.1669999999999999,0.5350926152419843,0.908,0.000235,0,0.281,-5.005,1,0.0416,153.576,4,0.535
76,201173,0.159,0.2548684386743191,0.7559999999999999,0.0002319999999999,2,0.249,-5.82,1,0.115,176.75,4,0.6629999999999999
54,197280,0.22,0.9586377553013872,0.6990000000000001,1.89e-06,9,0.314,-3.573,1,0.0731,114.965,4,0.743
21,256826,0.0393,0.2012936650299485,0.6679999999999999,4.68e-05,6,0.2189999999999999,-8.312000000000001,1,0.0408,112.928,4,0.733
51,186040,0.423,0.749928665693935,0.787,0.0,9,0.0864,-4.099,1,0.0291,96.997,4,0.502
48,216346,0.191,0.874398920270111,0.72,0.0,5,0.356,-6.075,1,0.0298,140.864,4,0.5479999999999999
77,231173,0.0188,0.2591613460036296,0.752,0.0,4,0.287,-4.813,1,0.0414,110.015,4,0.545
71,228640,0.0112,0.428438599643275,0.865,0.0,7,0.153,-4.697,1,0.0989,135.115,4,0.325
67,192213,0.0167,0.5943560227971281,0.6920000000000001,3.78e-05,9,0.126,-4.683,1,0.0323,141.632,4,0.737
58,197093,0.0526,0.769,0.721,2.54e-06,0,0.27,-6.412999999999999,1,0.0946,102.999,4,0.667
79,208680,0.023,0.215962736513967,0.7490000000000001,1.76e-06,3,0.0692,-6.964,1,0.0283,99.982,4,0.421
58,184141,0.355,0.5510289454901254,0.703,3.9500000000000005e-05,6,0.0938,-4.434,1,0.0746,112.045,4,0.777
54,184880,0.00292,0.9941497093092384,0.8959999999999999,0.0,5,0.11,-2.926,1,0.0381,110.986,4,0.622
72,215880,0.0014,0.4751496632691789,0.8390000000000001,0.000365,0,0.108,-3.5210000000000004,1,0.0287,94.016,4,0.416
53,205333,0.0727,0.8164545194013163,0.677,0.0,7,0.145,-6.299,1,0.0357,100.98,4,0.364
49,165613,0.255,0.7937270835883941,0.8490000000000001,0.0,2,0.124,-3.7,1,0.174,101.874,4,0.528
61,203208,0.0252,0.64181738365625,0.865,0.0,8,0.363,-3.297,0,0.0389,133.997,4,0.748
57,212259,0.00337,0.4798398015892537,0.846,0.00193,9,0.6679999999999999,-6.332999999999999,1,0.0436,129.023,4,0.506
68,196893,0.00143,0.7813767489759849,0.639,0.0,5,0.221,-5.938,1,0.0259,95.506,4,0.733
58,213160,0.0069999999999999,0.73,0.518,6.15e-06,2,0.136,-10.98,1,0.0324,130.041,4,0.149
52,194946,0.0964,0.7319330743704678,0.643,3.76e-05,9,0.0867,-8.658,0,0.0465,121.318,4,0.959
62,202573,0.257,0.7591547507966396,0.581,0.0,3,0.105,-9.72,1,0.0449,107.202,4,0.885
81,193377,0.293,0.4225939887385431,0.897,0.0,7,0.0722,-4.481,0,0.036,114.033,4,0.475
68,234704,0.0207,0.4294325732969595,0.752,0.0,6,0.105,-5.29,1,0.0302,103.136,4,0.47
48,198383,0.272,0.9015560162114088,0.6970000000000001,0.00886,0,0.153,-5.502999999999999,1,0.0508,180.035,4,0.873
55,164101,0.0244,0.9087318166680918,0.6759999999999999,0.0,6,0.103,-7.223,1,0.0369,108.944,4,0.606
56,201960,0.123,0.7853934743017099,0.8440000000000001,3.16e-06,11,0.0988,-3.222,1,0.0904,119.989,4,0.794
75,165106,0.113,0.3974928522301237,0.8909999999999999,0.0,9,0.168,-3.458,0,0.262,202.039,4,0.942
91,225199,0.071,0.4982039480679899,0.615,0.0,8,0.0965,-7.979,0,0.2189999999999999,98.056,4,0.5429999999999999
55,200000,0.0061,0.885,0.737,0.0,1,0.5920000000000001,-6.468,1,0.0677,89.977,4,0.496
85,224903,0.0403,0.164666839785562,0.7859999999999999,0.0,11,0.195,-4.921,0,0.208,143.03799999999998,4,0.441
89,194732,0.0716,0.3059140311106428,0.69,0.0,1,0.192,-5.327000000000001,0,0.282,132.064,4,0.914
87,121346,0.073,0.4531108729992822,0.342,0.0,10,0.193,-8.677,0,0.0991,128.981,4,0.423
60,287272,0.0618,0.4496882875418009,0.57,0.0,6,0.0586,-7.353,0,0.171,132.001,4,0.5379999999999999
90,180897,0.268,0.305634907836395,0.629,0.00114,6,0.163,-4.882,0,0.0495,146.067,4,0.319
91,253579,0.0989,0.3033414197550695,0.6509999999999999,0.0,0,0.371,-8.645,0,0.3779999999999999,105.814,4,0.599
53,161832,0.0827,0.7462529628732592,0.5670000000000001,2.71e-05,8,0.099,-8.097999999999999,1,0.214,135.06,4,0.518
92,324189,0.371,0.4125426661205252,0.6940000000000001,0.0,2,0.109,-4.393,1,0.1689999999999999,122.078,4,0.49
99,127946,0.0114,0.1069189646710384,0.522,0.0,2,0.259,-8.304,1,0.33,104.053,4,0.3289999999999999
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273
80,298133,0.00606,0.3722927128096112,0.779,0.0,1,0.291,-5.612,1,0.243,175.89,4,0.213
81,156195,0.129,0.174082243053209,0.637,0.0,3,0.267,-5.924,0,0.331,86.04799999999999,4,0.496
0,196333,0.00151,0.1970814906465441,0.616,7.1e-06,2,0.291,-7.34,1,0.165,156.83,4,0.287
82,127200,0.0152,0.4093501437232822,0.562,0.0,9,0.0933,-7.096,1,0.26,99.977,4,0.376
90,152000,0.13,0.2635826863488433,0.63,0.0,11,0.162,-4.296,1,0.395,149.989,4,0.8320000000000001
88,150043,0.283,0.3383991062954784,0.5539999999999999,3.4e-06,0,0.1159999999999999,-6.571000000000001,1,0.0409,128.047,4,0.144
53,253000,0.4029999999999999,0.9896754718531624,0.703,1.2e-05,10,0.086,-6.9270000000000005,1,0.0845,133.968,4,0.304
83,130929,0.1,0.307634058559005,0.617,3.62e-06,11,0.186,-5.558,0,0.242,176.108,4,0.289
91,192172,0.0215,0.1856618235379796,0.7040000000000001,0.0,5,0.2269999999999999,-4.589,0,0.127,147.055,4,0.498
91,165000,0.462,0.6990000000000001,0.5579999999999999,0.0,11,0.1159999999999999,-7.622000000000001,1,0.0603,79.992,4,0.493
92,204664,0.00381,0.4430672547455307,0.578,0.0,4,0.359,-5.144,0,0.0485,143.01,4,0.367
88,186872,0.0414,0.3728594870835366,0.8190000000000001,0.0,1,0.106,-3.321,1,0.317,89.0,4,0.746
88,195637,0.107,0.4697727068795206,0.743,0.0,7,0.183,-2.806,1,0.0851,150.024,4,0.742
56,169466,0.0556,0.4434120069001617,0.695,0.0,0,0.0542,-8.215,1,0.092,85.006,4,0.515
91,145603,0.0945,0.264529940641715,0.653,0.0,1,0.528,-6.962000000000001,0,0.289,112.503,4,0.3989999999999999
81,170958,0.0263,0.4785818957427556,0.8170000000000001,0.0,1,0.1689999999999999,-3.833,1,0.1009999999999999,145.976,4,0.7040000000000001
91,205040,0.0609,0.1454824090417424,0.569,0.0816,5,0.1,-8.152000000000001,0,0.136,80.02,4,0.294
78,190466,0.0886,0.1460517709399567,0.68,0.0,10,0.268,-4.853,0,0.353,164.93200000000002,4,0.565
81,195160,0.223,0.2546748233677667,0.498,5.84e-05,10,0.406,-10.615,1,0.0776,126.972,4,0.244
97,312820,0.00513,0.8340000000000001,0.73,0.0,8,0.124,-3.714,1,0.222,155.00799999999998,4,0.446
96,244679,0.0627,0.4624175293091536,0.7859999999999999,0.0,10,0.127,-4.884,0,0.306,153.06799999999998,4,0.575
19,165179,0.00419,0.1562377151960827,0.634,0.00103,1,0.139,-8.221,1,0.215,113.323,4,0.276
82,279866,0.313,0.2609990734682181,0.787,0.0,8,0.1939999999999999,-4.134,0,0.3339999999999999,88.00299999999999,4,0.7020000000000001
90,343099,0.0367,0.4830489669384742,0.785,0.0,8,0.155,-4.963,0,0.345,145.063,4,0.718
80,163974,0.128,0.2650760865478941,0.598,0.0,10,0.0839,-7.249,0,0.182,173.89700000000002,4,0.447
74,192880,0.228,0.4212525960467745,0.89,0.0,1,0.122,-2.39,1,0.1969999999999999,139.94299999999998,4,0.32
57,243784,0.5,0.4368936892716291,0.5760000000000001,0.0,10,0.1159999999999999,-6.295,0,0.282,129.627,4,0.71
96,179404,0.088,0.3235341310684474,0.387,0.0,1,0.136,-9.127,1,0.412,125.978,4,0.376
76,164004,0.0157,0.19793905561375,0.513,0.0,5,0.127,-7.653,0,0.0613,137.032,4,0.585
77,156695,0.1989999999999999,0.73,0.86,0.00182,7,0.322,-3.532,1,0.191,129.952,4,0.647
87,189908,0.033,0.1086945723992036,0.662,0.0,2,0.716,-6.162000000000001,1,0.309,117.975,4,0.723
17,227000,0.0593,0.1207306668838425,0.613,0.0,1,0.0924,-6.29,1,0.294,157.817,5,0.542
79,162886,0.00908,0.2105918688032977,0.748,0.0,1,0.0798,-5.093,1,0.13,139.97899999999998,4,0.8009999999999999
47,250235,0.022,0.7984616712440024,0.627,0.128,0,0.353,-8.943999999999999,1,0.135,113.478,5,0.5429999999999999
49,205000,0.423,0.92672269868007,0.912,1.13e-05,2,0.222,-4.622,1,0.14,91.44,4,0.0873
88,288086,0.0692,0.1296307046625696,0.7559999999999999,0.0,10,0.3389999999999999,-3.746,1,0.32,140.005,4,0.342
46,196520,0.108,0.9031087825011322,0.693,0.000258,0,0.0814,-5.507000000000001,0,0.0652,128.99200000000002,4,0.802
65,218000,0.0839,0.4801646505888389,0.5870000000000001,0.0,9,0.0492,-8.681000000000001,0,0.0946,129.244,4,0.856
58,248000,0.66,0.5335233761487101,0.3229999999999999,0.0,10,0.106,-12.211,1,0.0333,170.437,4,0.3389999999999999
49,251666,0.677,0.33,0.433,0.0,0,0.1639999999999999,-12.798,0,0.042,109.864,4,0.485
7,181960,0.701,0.1504052868371735,0.408,0.0,5,0.105,-12.776,0,0.0366,126.399,4,0.843
1,192967,0.695,0.0962418290615136,0.355,0.0,8,0.125,-13.039,1,0.0427,85.56,4,0.3979999999999999
2,196226,0.764,0.0346010520795398,0.498,1.39e-05,9,0.139,-7.292999999999999,1,0.0279999999999999,92.024,4,0.51
57,219106,0.723,0.6712081493762142,0.648,0.0,7,0.5760000000000001,-5.812,1,0.0331,88.14,4,0.4639999999999999
54,241693,0.368,0.8715438719907043,0.6659999999999999,1.88e-06,8,0.0891,-6.442,1,0.0364,159.234,4,0.244
71,239426,0.6890000000000001,0.3108944556706283,0.387,0.0,4,0.126,-7.343,0,0.0567,135.739,4,0.312
52,278040,0.8109999999999999,0.9617800531475424,0.144,2.42e-06,0,0.089,-16.809,1,0.0522,119.193,4,0.264
44,237453,0.4629999999999999,0.99059748037255,0.65,2.33e-06,5,0.114,-6.495,1,0.0706,181.524,4,0.708
38,185826,0.2189999999999999,0.0051303213496055,0.33,3.64e-05,0,0.236,-11.671,1,0.0349,105.027,4,0.201
24,249773,0.596,0.481,0.317,0.0,7,0.0855,-12.757,1,0.0385,91.546,4,0.61
45,304853,0.335,0.9743769285329348,0.892,0.0146,1,0.1159999999999999,-9.469,1,0.0517,112.295,4,0.906
63,249666,0.792,0.6665243298674939,0.574,1.28e-06,5,0.0915,-8.112,0,0.0415,151.97899999999998,4,0.55
61,273008,0.76,0.6475287937416558,0.483,4.75e-05,2,0.106,-7.111000000000001,1,0.0421,96.502,4,0.624
37,228462,0.1669999999999999,0.1239295012526964,0.557,0.0,4,0.318,-6.773,0,0.0311,82.58200000000001,4,0.462
5,202640,0.802,0.0515414104927128,0.183,3.38e-06,7,0.1119999999999999,-13.277,1,0.0329,106.412,4,0.524
57,195906,0.7809999999999999,0.4906243144581891,0.309,0.0022199999999999,11,0.0674,-16.254,0,0.0384,125.172,4,0.813
46,172133,0.768,0.8058223272202315,0.4479999999999999,0.000291,7,0.13,-8.156,1,0.0313,115.284,4,0.519
60,168400,0.809,0.6673114517517671,0.376,1.72e-06,8,0.13,-11.32,1,0.0435,97.011,4,0.593
50,162066,0.7020000000000001,0.8937761521380913,0.635,0.0,4,0.14,-6.32,1,0.0645,99.915,4,0.727
44,231493,0.675,0.447,0.457,0.0,4,0.3389999999999999,-10.969,1,0.0331,112.918,4,0.59
22,252213,0.578,0.0069288043729992,0.499,0.0,1,0.163,-6.736000000000001,1,0.03,126.918,4,0.439
55,325466,0.322,0.9601206904525578,0.319,8.18e-06,7,0.2,-11.585,1,0.0298,110.002,4,0.466
50,250493,0.905,0.7140324777444764,0.2289999999999999,0.0,3,0.102,-11.51,0,0.0463,132.238,3,0.2239999999999999
60,185800,0.4539999999999999,0.7465058040234049,0.838,0.0,8,0.691,-5.759,1,0.212,77.627,4,0.563
13,232893,0.487,0.0952969315265463,0.451,2.45e-06,8,0.105,-9.075,1,0.0748,147.847,4,0.48
50,143853,0.835,0.9093798888988488,0.523,1.26e-06,2,0.0817,-6.479,1,0.0383,105.071,4,0.631
4,157186,0.8540000000000001,0.1187240529595273,0.348,0.0,3,0.0854,-8.897,0,0.0433,112.053,4,0.7140000000000001
51,158333,0.868,0.8955915911093337,0.29,0.0,3,0.267,-18.313,0,0.0532,109.316,4,0.81
46,168866,0.7170000000000001,0.840417526919292,0.233,0.000459,7,0.123,-12.989,0,0.1119999999999999,119.105,4,0.7490000000000001
48,185346,0.8370000000000001,0.835,0.304,0.00156,5,0.13,-12.474,1,0.0445,111.581,4,0.843
40,313146,0.528,0.999268045237378,0.522,0.0,2,0.126,-5.207000000000001,1,0.0491,171.643,3,0.131
7,189720,0.584,0.0269714932406903,0.297,0.000107,5,0.327,-9.57,0,0.0605,141.553,3,0.62
18,242200,0.79,0.054986824291263,0.414,2.64e-06,9,0.1989999999999999,-8.522,1,0.0311,111.904,4,0.51
41,255600,0.0483,0.7960342139127031,0.7829999999999999,0.0,0,0.0673,-9.712,1,0.0398,79.885,4,0.965
50,184080,0.217,0.8579968140739829,0.499,0.0,0,0.149,-7.643,1,0.0272,144.276,4,0.262
47,180866,0.579,0.744228511646893,0.653,0.0,9,0.0726,-7.183,1,0.0629,138.498,4,0.868
41,208866,0.259,0.9156417694877556,0.489,0.0,11,0.0696,-13.509,0,0.0503,145.278,4,0.898
56,210133,0.614,0.6754827001658794,0.6890000000000001,0.0,8,0.381,-5.684,1,0.0681,102.24,4,0.691
29,242133,0.29,0.1198274675236361,0.7979999999999999,0.00147,11,0.129,-6.337999999999999,0,0.0323,79.999,4,0.727
40,198000,0.243,0.639,0.36,1.35e-06,4,0.048,-12.725,1,0.03,114.004,4,0.5589999999999999
40,207093,0.488,0.8447435523422918,0.473,0.000787,2,0.517,-10.515,1,0.0296,83.13799999999999,4,0.621
56,308133,0.6,0.684222805258174,0.25,0.000601,9,0.139,-17.864,1,0.0269,87.689,4,0.642
69,257737,0.8420000000000001,0.1193737923581526,0.433,0.0311,2,0.1119999999999999,-14.183,0,0.0345,83.22200000000001,4,0.6409999999999999
72,161040,0.291,0.1410150749569633,0.6829999999999999,0.0,7,0.0994,-8.788,1,0.0344,97.959,4,0.708
58,351400,0.652,0.7841104090084994,0.331,1.16e-05,9,0.235,-17.718,0,0.27,170.60299999999998,3,0.437
52,227413,0.736,0.8388668448311889,0.317,0.00552,3,0.256,-11.644,1,0.0611,116.82,4,0.627
59,408440,0.445,0.6133328059937685,0.335,0.00181,0,0.7509999999999999,-8.564,1,0.0303,176.59099999999998,4,0.386
17,229666,0.7809999999999999,0.1928734116752405,0.502,1e-05,7,0.193,-8.271,1,0.0388,80.959,4,0.107
60,292573,0.716,0.4954671070730465,0.272,3.87e-05,0,0.278,-15.526,1,0.04,123.948,4,0.5820000000000001
5,281293,0.301,0.872,0.773,0.0,1,0.222,-10.666,1,0.036,120.966,4,0.96
34,146866,0.8909999999999999,0.2038131772313275,0.309,1.97e-05,2,0.0952,-7.736000000000001,1,0.0354,103.883,3,0.445
60,205226,0.599,0.4016507695448069,0.59,0.0,9,0.0916,-7.257000000000001,0,0.0813,100.835,3,0.583
54,263906,0.65,0.7172329948443885,0.314,0.000164,8,0.109,-10.809,1,0.0302,77.779,4,0.125
57,276720,0.0783,0.4147408274229975,0.805,0.000557,2,0.312,-5.218999999999999,1,0.0274,125.079,4,0.812
45,150506,0.8759999999999999,0.953209186920813,0.33,8.19e-06,9,0.106,-10.939,0,0.0328,109.826,4,0.805
50,134586,0.6,0.8117324772748197,0.426,0.0,7,0.204,-8.257,0,0.0506,78.968,3,0.721
35,201373,0.361,0.0913631902468226,0.532,0.0,2,0.158,-6.6770000000000005,1,0.0344,89.521,4,0.217
53,284320,0.836,0.7099659405557567,0.371,0.00557,10,0.131,-11.624,1,0.0449,110.274,4,0.684
65,234773,0.747,0.5923003053924466,0.369,1.4300000000000002e-05,9,0.123,-11.675,0,0.031,66.30199999999999,4,0.17
3,219293,0.309,0.315,0.37,4.98e-05,9,0.0642,-10.912,0,0.0307,66.547,4,0.256
62,183902,0.821,0.4913663845272957,0.175,0.000108,4,0.12,-18.346,0,0.0404,92.067,4,0.501
59,209653,0.507,0.5851739807067013,0.6970000000000001,1.63e-06,0,0.235,-6.725,0,0.0358,177.69,4,0.532
43,312120,0.46,0.8369005225694623,0.602,2.41e-06,9,0.1119999999999999,-6.263,1,0.031,127.477,4,0.6679999999999999
34,196933,0.855,0.0801691045991956,0.6509999999999999,0.0152,5,0.0958,-9.712,1,0.107,172.23,4,0.588
60,207146,0.594,0.4803264163373231,0.664,1.35e-06,7,0.31,-4.77,1,0.034,94.962,4,0.483
6,187653,0.843,0.2263302640421609,0.408,0.0,8,0.105,-9.655,1,0.0436,78.82600000000001,4,0.351
53,226080,0.94,0.9464585961024012,0.33,0.00242,7,0.185,-4.602,1,0.0344,80.116,4,0.467
20,121306,0.7,0.1280766294739823,0.379,0.000271,10,0.1169999999999999,-8.623,1,0.0387,86.594,5,0.455
19,342080,0.055,0.1151741838206716,0.917,0.0,7,0.0305,-3.913,1,0.0951,94.92,4,0.794
47,181866,0.2789999999999999,0.362,0.6459999999999999,4.08e-05,5,0.0998,-7.423999999999999,1,0.0371,82.529,4,0.271
68,433520,0.7390000000000001,0.619892650357194,0.306,1.01e-06,2,0.0679,-10.25,0,0.0327,170.169,4,0.1889999999999999
6,158533,0.721,0.0715959412652937,0.3979999999999999,2.86e-06,2,0.336,-7.85,1,0.033,100.302,4,0.623
68,207586,0.5539999999999999,0.4921138993009713,0.433,7.37e-05,5,0.108,-8.086,1,0.0294,145.375,4,0.504
35,180207,0.22,0.2301815724873745,0.296,0.0,0,0.087,-18.156,1,0.0386,124.721,4,0.961
57,211666,0.175,0.6169536658672645,0.522,0.0,7,0.961,-10.01,1,0.0418,71.179,4,0.152
53,131160,0.905,0.8549685805747862,0.315,0.0,4,0.2289999999999999,-9.997,1,0.0354,102.516,4,0.665
45,175093,0.989,0.7086046825239689,0.306,0.825,7,0.0816,-9.916,1,0.0393,79.498,1,0.511
6,196560,0.906,0.1884721107582109,0.19,5.02e-06,9,0.178,-15.056,1,0.045,131.547,3,0.293
58,328320,0.376,0.7315639699514156,0.3829999999999999,0.0,2,0.11,-11.17,1,0.0258,89.089,4,0.46
63,159172,0.937,0.585,0.132,0.0,9,0.106,-12.731,1,0.0751,151.968,4,0.4539999999999999
56,174373,0.8079999999999999,0.7711451730948925,0.0964,0.0628,0,0.7090000000000001,-22.052,1,0.0459,151.286,4,0.142
72,198777,0.732,0.19781609002291,0.449,0.0,4,0.1169999999999999,-10.479,1,0.0455,76.028,5,0.506
71,303433,0.407,0.1803850554154124,0.575,0.0,9,0.747,-6.728,1,0.0966,101.759,4,0.502
78,201933,0.905,0.4732301982171205,0.0596,7.070000000000001e-05,0,0.132,-18.515,1,0.0363,181.74,3,0.143
66,165309,0.982,0.4777441066113213,0.0204,0.000448,5,0.107,-18.123,0,0.0377,147.369,3,0.128
67,223893,0.758,0.4078881093960073,0.201,0.0,6,0.0977,-11.595,0,0.0282,81.869,4,0.172
68,231013,0.636,0.7082467935043304,0.4029999999999999,0.0,1,0.128,-6.997999999999999,0,0.0393,135.84,4,0.528
67,235466,0.523,0.5185267719655844,0.3279999999999999,0.0,0,0.223,-10.158,1,0.0326,85.988,4,0.593
77,263573,0.7709999999999999,0.4435640809309716,0.296,0.0,5,0.7020000000000001,-13.262,1,0.0317,172.638,4,0.436
64,162185,0.857,0.525,0.278,0.0,2,0.104,-10.669,1,0.0321,72.952,4,0.33
73,219760,0.873,0.1911423616321185,0.263,0.0,5,0.1639999999999999,-9.094,0,0.0399,97.423,4,0.487
26,247816,0.8370000000000001,0.0893588966660769,0.332,0.0,11,0.0997,-7.44,1,0.0374,110.771,4,0.509
69,272966,0.865,0.4215883537350421,0.17,0.0,9,0.133,-12.979,1,0.0462,174.192,4,0.36
67,269920,0.952,0.7628672353155781,0.121,0.0011099999999999,9,0.1,-17.343,1,0.036,116.826,4,0.063
64,225033,0.813,0.5102286237244336,0.306,0.0015,6,0.693,-9.611,0,0.0489,161.142,4,0.503
71,195840,0.861,0.1169555647071395,0.265,0.0,5,0.685,-8.468,1,0.0491,176.03599999999997,4,0.324
54,203853,0.889,0.8863043626747042,0.26,1.33e-05,10,0.212,-11.305,0,0.0486,103.137,4,0.292
65,246093,0.963,0.634464443311766,0.177,0.0,10,0.1159999999999999,-11.265999999999998,1,0.036,124.033,3,0.136
66,206324,0.848,0.7168206045661669,0.346,0.0,3,0.128,-8.571,1,0.0345,135.989,4,0.461
64,168849,0.327,0.495,0.444,5.39e-06,5,0.2689999999999999,-8.617,1,0.0276,105.431,4,0.65
65,199426,0.911,0.7442931186269245,0.211,0.0355,0,0.12,-15.026,1,0.0466,111.227,4,0.327
65,233377,0.703,0.5653282706135099,0.2269999999999999,0.0,1,0.11,-11.588,1,0.0502,117.979,4,0.507
64,253000,0.932,0.4013737111153524,0.1119999999999999,0.0,11,0.113,-15.147,1,0.0377,125.496,4,0.183
66,173508,0.85,0.5208168609693854,0.208,0.0,2,0.114,-10.89,1,0.0313,115.028,4,0.2319999999999999
32,200706,0.649,0.0157809356567555,0.3,0.0,5,0.14,-10.597,1,0.0622,110.187,4,0.49
63,253200,0.437,0.7157174066364008,0.68,0.0,1,0.0651,-6.841,1,0.151,91.961,4,0.367
26,222146,0.674,0.165632407835737,0.347,0.0,2,0.12,-8.249,1,0.0301,80.057,4,0.36
69,170216,0.8140000000000001,0.1809616146942359,0.248,0.0602,1,0.111,-13.304,1,0.032,125.298,4,0.6459999999999999
64,218760,0.278,0.4989098216695158,0.421,0.0,1,0.141,-4.834,0,0.026,87.555,4,0.3829999999999999
62,269000,0.962,0.348,0.226,0.00483,3,0.135,-10.918,1,0.0386,129.251,3,0.173
68,259920,0.8290000000000001,0.4757919989711648,0.203,0.0,9,0.108,-8.524,0,0.0668,89.646,4,0.5429999999999999
66,231965,0.877,0.6464120787294967,0.207,0.0,10,0.104,-11.865,1,0.0392,163.99,4,0.262
65,227500,0.868,0.4486668233732461,0.326,0.0,7,0.12,-9.401,1,0.119,78.906,4,0.489
48,167094,0.733,0.7947996987888511,0.264,0.00295,6,0.1159999999999999,-11.974,1,0.03,77.002,4,0.241
21,226346,0.603,0.050057691247976,0.3939999999999999,5.65e-06,1,0.176,-7.537000000000001,1,0.025,78.926,3,0.2319999999999999
63,280827,0.638,0.4457515241909555,0.335,0.000126,9,0.15,-10.152,1,0.0614,127.754,4,0.54
65,165697,0.715,0.7638494277004486,0.255,0.0,7,0.0958,-12.5,1,0.0396,85.943,4,0.547
62,184000,0.139,0.5331293391674838,0.596,0.000554,9,0.1009999999999999,-6.65,1,0.0289999999999999,126.066,4,0.119
61,202130,0.8759999999999999,0.419232158163439,0.288,0.0,11,0.145,-7.737999999999999,1,0.032,127.81,4,0.336
65,189673,0.8959999999999999,0.449,0.209,0.0,10,0.156,-14.494000000000002,1,0.0896,93.618,4,0.431
21,200218,0.944,0.0650676569785637,0.331,2.9e-06,4,0.0732,-8.102,0,0.0349,88.61200000000001,3,0.1889999999999999
60,223340,0.951,0.5501965472467871,0.217,0.000722,3,0.107,-12.425999999999998,1,0.0344,96.239,3,0.139
24,227562,0.1939999999999999,0.1196437063673166,0.547,0.0,4,0.0888,-7.769,0,0.0665,126.013,4,0.507
62,314343,0.972,0.6393616815218054,0.172,6.24e-06,4,0.109,-11.422,0,0.0343,67.007,4,0.0746
63,212300,0.835,0.5088513513702632,0.206,0.0,5,0.114,-13.578,0,0.032,75.874,4,0.127
63,194129,0.861,0.566250473460246,0.319,0.0,1,0.118,-8.621,1,0.0356,145.765,4,0.3289999999999999
61,239133,0.903,0.703926854581822,0.153,1.23e-05,2,0.152,-14.082,1,0.0385,73.506,4,0.254
60,201136,0.789,0.7917295845359636,0.285,0.0,5,0.0944,-12.367,1,0.0316,88.012,4,0.168
61,235579,0.6679999999999999,0.7105049400958716,0.299,0.109,5,0.111,-14.999,1,0.0386,115.464,4,0.789
59,193513,0.81,0.736,0.281,0.0,4,0.4039999999999999,-9.216,0,0.0413,110.846,4,0.5820000000000001
60,291046,0.958,0.7150470417581418,0.0927,0.000436,0,0.106,-8.419,1,0.0323,110.13,4,0.23
59,235906,0.924,0.7937769880223192,0.154,0.00116,10,0.108,-13.953,1,0.0327,79.211,4,0.351
67,170454,0.619,0.5081927464809534,0.475,0.0,4,0.501,-5.572,1,0.0748,86.353,4,0.743
59,254336,0.942,0.7210378152808532,0.0618,0.0,7,0.105,-12.933,1,0.0351,107.721,4,0.163
68,211781,0.8540000000000001,0.5983814835675358,0.321,0.0,9,0.121,-7.735,1,0.034,118.045,4,0.209
59,230225,0.95,0.7329015742146565,0.1889999999999999,3.29e-06,0,0.1119999999999999,-10.553,1,0.0355,73.42399999999999,4,0.217
64,172919,0.8909999999999999,0.7457069865079695,0.283,0.000386,2,0.111,-7.309,1,0.0294,104.348,4,0.35
19,194755,0.609,0.0723880129119889,0.474,1.28e-05,2,0.126,-5.178999999999999,1,0.0321,121.762,5,0.321
64,198000,0.7,0.4686063383831706,0.212,0.0,4,0.11,-12.389,0,0.0862,95.964,4,0.711
69,187823,0.412,0.6409999999999999,0.444,0.00121,6,0.179,-6.482,1,0.0239,107.081,4,0.588
63,221361,0.8059999999999999,0.455713845225033,0.363,3.38e-06,2,0.102,-6.606,1,0.0493,97.444,4,0.359
61,237362,0.708,0.763355813723954,0.183,0.0,11,0.3929999999999999,-13.31,1,0.0583,90.556,4,0.36
65,305093,0.151,0.5257906389261308,0.482,0.0,0,0.1009999999999999,-6.757000000000001,1,0.0311,78.495,3,0.322
61,175615,0.57,0.7187197647377992,0.525,0.0,4,0.141,-7.446000000000001,1,0.0414,156.996,4,0.633
60,185500,0.8440000000000001,0.7578003071274371,0.408,0.111,7,0.125,-11.216,1,0.0305,90.055,4,0.0568
20,272000,0.8590000000000001,0.0233889948738249,0.178,0.0045299999999999,2,0.1169999999999999,-12.015999999999998,1,0.0318,123.141,4,0.178
63,246000,0.913,0.550724855690684,0.233,1.4e-06,0,0.1009999999999999,-9.381,1,0.0318,129.759,4,0.16
62,199200,0.797,0.5927038992755931,0.354,0.0,4,0.278,-6.323,1,0.0285,100.071,4,0.4679999999999999
